Date,Ticker,Close,Volume,sentiment
2019-12-31,AMZN,92.39199829101562,50130000.0,0.0
2020-01-01,AMZN,92.39199829101562,50130000.0,0.0
2020-01-02,AMZN,94.90049743652344,80580000.0,0.0
2020-01-03,AMZN,93.74849700927734,75288000.0,0.0
2020-01-04,AMZN,93.74849700927734,75288000.0,0.0
2020-01-05,AMZN,93.74849700927734,75288000.0,0.0
2020-01-06,AMZN,95.14399719238281,81236000.0,0.4404
2020-01-07,AMZN,95.34300231933594,80898000.0,0.7579
2020-01-08,AMZN,94.59850311279297,70160000.0,0.0
2020-01-09,AMZN,95.05249786376953,63346000.0,0.0
2020-01-10,AMZN,94.15799713134766,57074000.0,0.0387
2020-01-11,AMZN,94.15799713134766,57074000.0,0.0
2020-01-12,AMZN,94.15799713134766,57074000.0,0.0
2020-01-13,AMZN,94.56500244140625,55616000.0,0.0
2020-01-14,AMZN,93.47200012207031,68818000.0,0.4404
2020-01-15,AMZN,93.10099792480469,57932000.0,0.0
2020-01-16,AMZN,93.89700317382812,53190000.0,0.0
2020-01-17,AMZN,93.23600006103516,79946000.0,0.0
2020-01-18,AMZN,93.23600006103516,79946000.0,0.0
2020-01-19,AMZN,93.23600006103516,79946000.0,0.0
2020-01-20,AMZN,93.23600006103516,79946000.0,0.0
2020-01-21,AMZN,94.5999984741211,74156000.0,0.0
2020-01-22,AMZN,94.37300109863281,64326000.0,0.0
2020-01-23,AMZN,94.22899627685547,49692000.0,0.0
2020-01-24,AMZN,93.08200073242188,75324000.0,0.0
2020-01-25,AMZN,93.08200073242188,75324000.0,0.0
2020-01-26,AMZN,93.08200073242188,75324000.0,0.0
2020-01-27,AMZN,91.41699981689453,70570000.0,0.0
2020-01-28,AMZN,92.6624984741211,56160000.0,0.0
2020-01-29,AMZN,92.9000015258789,41760000.0,0.0
2020-01-30,AMZN,93.53399658203125,126548000.0,0.49127647058823537
2020-01-31,AMZN,100.43599700927734,311346000.0,0.18806666666666666
2020-02-01,AMZN,100.43599700927734,311346000.0,0.5499
2020-02-02,AMZN,100.43599700927734,311346000.0,0.0
2020-02-03,AMZN,100.20999908447266,117834000.0,0.0
2020-02-04,AMZN,102.4834976196289,105786000.0,-0.1591
2020-02-05,AMZN,101.99349975585938,87524000.0,0.22237500000000002
2020-02-06,AMZN,102.5114974975586,63660000.0,0.0
2020-02-07,AMZN,103.96399688720703,101906000.0,0.0
2020-02-08,AMZN,103.96399688720703,101906000.0,0.0
2020-02-09,AMZN,103.96399688720703,101906000.0,0.0
2020-02-10,AMZN,106.69550323486328,101124000.0,0.6176
2020-02-11,AMZN,107.54000091552734,114920000.0,0.47550000000000003
2020-02-12,AMZN,108.0,66686000.0,0.0
2020-02-13,AMZN,107.49349975585938,60636000.0,0.0
2020-02-14,AMZN,106.74349975585938,52124000.0,-0.1909
2020-02-15,AMZN,106.74349975585938,52124000.0,0.0
2020-02-16,AMZN,106.74349975585938,52124000.0,0.0
2020-02-17,AMZN,106.74349975585938,52124000.0,0.0
2020-02-18,AMZN,107.78350067138672,58912000.0,0.0
2020-02-19,AMZN,108.51100158691406,51224000.0,0.1779
2020-02-20,AMZN,107.65499877929688,62626000.0,-0.04765
2020-02-21,AMZN,104.79850006103516,92926000.0,0.0
2020-02-22,AMZN,104.79850006103516,92926000.0,0.0
2020-02-23,AMZN,104.79850006103516,92926000.0,0.0
2020-02-24,AMZN,100.4645004272461,130940000.0,0.0
2020-02-25,AMZN,98.63700103759766,124382000.0,0.0
2020-02-26,AMZN,98.97949981689453,104492000.0,0.0
2020-02-27,AMZN,94.21499633789062,162880000.0,-0.4767
2020-02-28,AMZN,94.1875,189620000.0,0.0
2020-02-29,AMZN,94.1875,189620000.0,0.0
2020-03-01,AMZN,94.1875,189620000.0,0.0
2020-03-02,AMZN,97.69750213623047,135234000.0,-0.1909
2020-03-03,AMZN,95.44950103759766,150690000.0,0.056920000000000005
2020-03-04,AMZN,98.79149627685547,95458000.0,0.2602
2020-03-05,AMZN,96.20149993896484,94964000.0,-0.03622500000000001
2020-03-06,AMZN,95.05449676513672,105472000.0,-0.2323333333333333
2020-03-07,AMZN,95.05449676513672,105472000.0,0.0
2020-03-08,AMZN,95.05449676513672,105472000.0,0.0
2020-03-09,AMZN,90.03050231933594,156264000.0,0.0
2020-03-10,AMZN,94.59100341796875,142666000.0,-0.17681666666666665
2020-03-11,AMZN,91.04299926757812,112496000.0,0.29286666666666666
2020-03-12,AMZN,83.83049774169922,226924000.0,-0.04933333333333333
2020-03-13,AMZN,89.25,176194000.0,-0.06663999999999998
2020-03-14,AMZN,89.25,176194000.0,0.0
2020-03-15,AMZN,89.25,176194000.0,0.0
2020-03-16,AMZN,84.4574966430664,178346000.0,0.0
2020-03-17,AMZN,90.39199829101562,218342000.0,0.16061999999999999
2020-03-18,AMZN,91.5,192904000.0,0.46492000000000006
2020-03-19,AMZN,94.04650115966797,207998000.0,0.34345000000000003
2020-03-20,AMZN,92.30449676513672,196358000.0,-0.13396666666666665
2020-03-21,AMZN,92.30449676513672,196358000.0,-0.34
2020-03-22,AMZN,92.30449676513672,196358000.0,0.0
2020-03-23,AMZN,95.1415023803711,156170000.0,0.6652
2020-03-24,AMZN,97.00499725341797,142942000.0,0.27866
2020-03-25,AMZN,94.29199981689453,129582000.0,0.5199
2020-03-26,AMZN,97.77449798583984,124426000.0,-0.0261
2020-03-27,AMZN,95.00499725341797,107758000.0,0.04325000000000001
2020-03-28,AMZN,95.00499725341797,107758000.0,0.0
2020-03-29,AMZN,95.00499725341797,107758000.0,0.0
2020-03-30,AMZN,98.19750213623047,122522000.0,0.0
2020-03-31,AMZN,97.48600006103516,102472000.0,0.3602
2020-04-01,AMZN,95.38500213623047,82438000.0,0.0
2020-04-02,AMZN,95.94149780273438,86720000.0,0.0
2020-04-03,AMZN,95.32949829101562,72198000.0,0.0
2020-04-04,AMZN,95.32949829101562,72198000.0,0.0
2020-04-05,AMZN,95.32949829101562,72198000.0,0.0
2020-04-06,AMZN,99.87950134277344,115464000.0,0.0
2020-04-07,AMZN,100.58000183105469,102280000.0,0.0
2020-04-08,AMZN,102.1500015258789,79546000.0,0.0
2020-04-09,AMZN,102.13800048828125,92930000.0,0.0
2020-04-10,AMZN,102.13800048828125,92930000.0,0.0
2020-04-11,AMZN,102.13800048828125,92930000.0,0.0
2020-04-12,AMZN,102.13800048828125,92930000.0,0.0
2020-04-13,AMZN,108.44349670410156,134334000.0,0.3612
2020-04-14,AMZN,114.16600036621094,161744000.0,0.4201
2020-04-15,AMZN,115.38400268554688,137332000.0,0.0
2020-04-16,AMZN,120.40950012207031,240764000.0,0.5682999999999999
2020-04-17,AMZN,118.75,158600000.0,0.20095
2020-04-18,AMZN,118.75,158600000.0,0.0
2020-04-19,AMZN,118.75,158600000.0,0.0
2020-04-20,AMZN,119.68049621582031,115414000.0,0.0
2020-04-21,AMZN,116.40599822998047,149534000.0,0.7845
2020-04-22,AMZN,118.17449951171875,84244000.0,0.7184
2020-04-23,AMZN,119.97250366210938,101332000.0,0.0
2020-04-24,AMZN,120.51100158691406,76498000.0,0.7003
2020-04-25,AMZN,120.51100158691406,76498000.0,0.0
2020-04-26,AMZN,120.51100158691406,76498000.0,0.0
2020-04-27,AMZN,118.80000305175781,112912000.0,0.0
2020-04-28,AMZN,115.7040023803711,105388000.0,0.0
2020-04-29,AMZN,118.635498046875,91832000.0,0.0
2020-04-30,AMZN,123.69999694824219,190692000.0,0.23295
2020-05-01,AMZN,114.302001953125,195452000.0,0.13516666666666668
2020-05-02,AMZN,114.302001953125,195452000.0,-0.21075
2020-05-03,AMZN,114.302001953125,195452000.0,0.0
2020-05-04,AMZN,115.79949951171875,97318000.0,0.0
2020-05-05,AMZN,115.88999938964844,64850000.0,0.20095
2020-05-06,AMZN,117.56300354003906,62356000.0,0.0
2020-05-07,AMZN,118.38050079345703,67928000.0,0.0
2020-05-08,AMZN,118.98049926757812,64132000.0,0.6369
2020-05-09,AMZN,118.98049926757812,64132000.0,0.0
2020-05-10,AMZN,118.98049926757812,64132000.0,0.0
2020-05-11,AMZN,120.44999694824219,65184000.0,0.0
2020-05-12,AMZN,117.84750366210938,61498000.0,0.0
